"team","squad_number","player_name","player_name_zh","player_name_zh_status","wikipedia_title","position","date_of_birth","club","club_country","caps","goals","squad_status","availability","source_url","verified_at"
"Paraguay","25","Isidro Pitta","","missing_zh_label","Isidro_Pitta","FW","1999-08-14","Red Bull Bragantino","Brazilian Football Confederation","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Paraguay","26","Alexandro Maidana","","missing_zh_label","Alexandro_Maidana","DF","2005-07-26","Talleres","Argentine Football Association","2","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","1","Mathew Ryan","马修·瑞安","wikidata_zh_label","Mathew_Ryan","GK","1992-04-08","Levante","Royal Spanish Football Federation","104","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","2","Miloš Degenek","米洛什·德格内克","wikidata_zh_label","Miloš_Degenek","DF","1994-04-28","APOEL","Cyprus Football Association","57","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","3","Alessandro Circati","亚历山德罗·查蒂","wikidata_zh_label","Alessandro_Circati","DF","2003-10-10","Parma","Italian Football Federation","13","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","4","Jacob Italiano","","missing_zh_label","Jacob_Italiano","DF","2001-07-30","Grazer AK","Austrian Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","5","Jordan Bos","乔丹·博斯","wikidata_zh_label","Jordan_Bos","DF","2002-10-29","Feyenoord","Royal Dutch Football Association","27","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","6","Jason Geria","贾森·杰里亚","wikidata_zh_label","Jason_Geria","DF","1993-05-10","Albirex Niigata","Japan Football Association","14","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","7","Mathew Leckie","马修·莱基","wikidata_zh_label","Mathew_Leckie","FW","1991-02-04","Melbourne City","Football Australia","80","14","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","8","Connor Metcalfe","康纳·梅特卡夫","wikidata_zh_label","Connor_Metcalfe","MF","1999-11-05","FC St. Pauli","German Football Association","36","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","9","Mohamed Touré","","missing_zh_label","Mohamed_Touré_(soccer,_born_2004)","FW","2004-03-26","Norwich City","The Football Association","10","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","10","Ajdin Hrustic","艾迪尼·赫鲁斯蒂奇","wikidata_zh_label","Ajdin_Hrustic","FW","1996-07-05","Heracles Almelo","Royal Dutch Football Association","37","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","11","Awer Mabil","阿维·玛比","wikidata_zh_label","Awer_Mabil","FW","1995-09-15","Castellón","Royal Spanish Football Federation","38","10","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","12","Paul Izzo","保罗·伊佐","wikidata_zh_label","Paul_Izzo","GK","1995-01-06","Randers","Danish Football Association","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","13","Aiden O'Neill","埃登·奧尼爾","wikidata_zh_label","Aiden_O'Neill","MF","1998-07-04","New York City FC","United States Soccer Federation","31","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","14","Cammy Devlin","卡梅隆·德夫林","wikidata_zh_label","Cammy_Devlin","MF","1998-06-07","Heart of Midlothian","Scottish Football Association","5","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","15","Kai Trewin","","missing_zh_label","Kai_Trewin","DF","2001-05-18","New York City FC","United States Soccer Federation","6","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","16","Aziz Behich","阿齐兹·比伊奇","wikidata_zh_label","Aziz_Behich","DF","1990-12-16","Melbourne City","Football Australia","84","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","17","Nestory Irankunda","内斯托里·伊兰昆达","wikidata_zh_label","Nestory_Irankunda","FW","2006-02-09","Watford","The Football Association","15","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","18","Patrick Beach","派屈克·比奇","wikidata_zh_label","Patrick_Beach","GK","2003-08-06","Melbourne City","Football Australia","2","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","19","Harry Souttar","哈利·蘇達亞","wikidata_zh_label","Harry_Souttar","DF","1998-10-22","Leicester City","The Football Association","38","11","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","20","Cristian Volpato","克里斯蒂安·沃尔帕托","wikidata_zh_label","Cristian_Volpato","FW","2003-11-15","Sassuolo","Italian Football Federation","1","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","21","Cameron Burgess","卡梅隆·布格斯","wikidata_zh_label","Cameron_Burgess","DF","1995-10-21","Swansea City","Football Association of Wales","27","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","22","Jackson Irvine","杰克遜·歐文","wikidata_zh_label","Jackson_Irvine","MF","1993-03-07","FC St. Pauli","German Football Association","82","14","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","23","Nishan Velupillay","尼尚·维鲁皮莱","wikidata_zh_label","Nishan_Velupillay","FW","2001-05-07","Melbourne Victory","Football Australia","7","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","24","Paul Okon-Engstler","","missing_zh_label","Paul_Okon-Engstler","MF","2005-01-24","Sydney FC","Football Australia","6","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","25","Lucas Herrington","","missing_zh_label","Lucas_Herrington","DF","2007-09-05","Colorado Rapids","United States Soccer Federation","4","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Australia","26","Tete Yengi","","missing_zh_label","Tete_Yengi","FW","2000-11-28","Machida Zelvia","Japan Football Association","1","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","1","Mert Günok","梅特·居诺克","wikidata_zh_label","Mert_Günok","GK","1989-03-01","Fenerbahçe","Turkish Football Federation","37","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","2","Zeki Çelik","泽基·切利克","wikidata_zh_label","Zeki_Çelik","DF","1997-02-17","Roma","Italian Football Federation","61","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","3","Merih Demiral","德米拉爾","wikidata_zh_label","Merih_Demiral","DF","1998-03-05","Al-Ahli","Saudi Arabian Football Federation","62","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","4","Çağlar Söyüncü","恰拉尔·瑟因居","wikidata_zh_label","Çağlar_Söyüncü","DF","1996-05-23","Fenerbahçe","Turkish Football Federation","60","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","5","Salih Özcan","萨利赫·厄兹詹","wikidata_zh_label","Salih_Özcan","MF","1998-01-11","Borussia Dortmund","German Football Association","30","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","6","Orkun Kökçü","奥尔昆·柯克曲","wikidata_zh_label","Orkun_Kökçü","MF","2000-12-29","Beşiktaş","Turkish Football Federation","50","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","7","Kerem Aktürkoğlu","凯雷姆·阿克蒂尔克奥卢","wikidata_zh_label","Kerem_Aktürkoğlu","FW","1998-10-21","Fenerbahçe","Turkish Football Federation","52","15","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","8","Arda Güler","阿尔达·居莱尔","wikidata_zh_label","Arda_Güler","FW","2005-02-25","Real Madrid","Royal Spanish Football Federation","29","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","9","Deniz Gül","","missing_zh_label","Deniz_Gül","FW","2004-07-02","Porto","Portuguese Football Federation","8","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","10","Hakan Çalhanoğlu","哈坎·恰尔汗奥卢","wikidata_zh_label","Hakan_Çalhanoğlu","MF","1994-02-08","Inter Milan","Italian Football Federation","105","22","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","11","Kenan Yıldız","凯南·耶尔德兹","wikidata_zh_label","Kenan_Yıldız","FW","2005-05-04","Juventus","Italian Football Federation","28","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","12","Altay Bayındır","阿尔泰·巴因德尔","wikidata_zh_label","Altay_Bayındır","GK","1998-04-14","Manchester United","The Football Association","12","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","13","Eren Elmalı","埃伦·埃尔马利","wikidata_zh_label","Eren_Elmalı","DF","2000-07-07","Galatasaray","Turkish Football Federation","23","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","14","Abdülkerim Bardakcı","阿卜杜勒克里姆·巴尔达克彻","wikidata_zh_label","Abdülkerim_Bardakcı","DF","1994-09-07","Galatasaray","Turkish Football Federation","27","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","15","Ozan Kabak","奥詹·卡巴克","wikidata_zh_label","Ozan_Kabak","DF","2000-03-25","TSG Hoffenheim","German Football Association","30","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","16","İsmail Yüksek","伊斯梅尔·尤克塞克","wikidata_zh_label","İsmail_Yüksek","MF","1999-01-26","Fenerbahçe","Turkish Football Federation","32","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","17","İrfan Can Kahveci","伊尔凡·卡赫维奇","wikidata_zh_label","İrfan_Can_Kahveci","FW","1995-07-15","Kasımpaşa","Turkish Football Federation","47","6","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","18","Mert Müldür","梅特·穆尔杜尔","wikidata_zh_label","Mert_Müldür","DF","1999-04-03","Fenerbahçe","Turkish Football Federation","45","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","19","Yunus Akgün","尤努斯·阿克金","wikidata_zh_label","Yunus_Akgün","FW","2000-07-07","Galatasaray","Turkish Football Federation","19","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","20","Ferdi Kadıoğlu","费尔迪·卡迪奥格鲁","wikidata_zh_label","Ferdi_Kadıoğlu","DF","1999-10-07","Brighton & Hove Albion","The Football Association","30","2","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","21","Barış Alper Yılmaz","巴勒什·阿尔佩尔·耶尔马兹","wikidata_zh_label","Barış_Alper_Yılmaz","FW","2000-05-23","Galatasaray","Turkish Football Federation","35","4","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","22","Kaan Ayhan","卡恩·艾漢","wikidata_zh_label","Kaan_Ayhan","MF","1994-11-10","Galatasaray","Turkish Football Federation","73","5","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","23","Uğurcan Çakır","乌乌尔詹·恰克尔","wikidata_zh_label","Uğurcan_Çakır","GK","1996-04-05","Galatasaray","Turkish Football Federation","39","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","24","Oğuz Aydın","","missing_zh_label","Oğuz_Aydın","FW","2000-10-27","Fenerbahçe","Turkish Football Federation","11","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","25","Samet Akaydin","萨姆特·阿凯丁","wikidata_zh_label","Samet_Akaydin","DF","1994-03-13","Çaykur Rizespor","Turkish Football Federation","19","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Türkiye","26","Can Uzun","詹·乌尊","wikidata_zh_label","Can_Uzun","FW","2005-11-11","Eintracht Frankfurt","German Football Association","6","1","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Germany","1","Manuel Neuer","曼努埃尔·诺伊尔","wikidata_zh_label","Manuel_Neuer","GK","1986-03-27","Bayern Munich","German Football Association","124","0","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
"Germany","2","Antonio Rüdiger","安东尼奥·吕迪格","wikidata_zh_label","Antonio_Rüdiger","DF","1993-03-03","Real Madrid","Royal Spanish Football Federation","82","3","final_squad","available_unless_updated","https://en.wikipedia.org/wiki/2026_FIFA_World_Cup_squads","2026-06-18T03:44:21.947Z"
